,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity
0,RHODE-ISLAND,0.564,0.365,3,3,0.205,0.16,0.6716666666666666,0.547,1.3166666666666667,0.491,0.6466666666666666,0.382,0.5033333333333333,0.705,0.355,0.27,0,7,4,106.4,0.29100000000000004,0.21666666666666667,0.563,0.29,0.06,0.055,0.5283333333333333,0.441,1.3883333333333334,0.371,0.515,0.34,0.4716666666666667,0.746,0.3516666666666667,0.253,0.28800000000000003,0.27166666666666667,0.4583333333333333,1.575,0.1,0.16833333333333333,0.438,0.6083333333333333,0.318,0.19333333333333333,0.78,0.412,0.32166666666666666,0.474,0.8,0.488,0.174,0.34,67.5,0.4533333333333333,1.795,7.53,0.113,0.19,-0.83,0.299,0.3933333333333333,0.373,0.14666666666666667,0.9233333333333333,0.542,0.5,0.526,0.8883333333333333,0.577,0.18600000000000003,0.355,0.733,11,0.6679999999999999,1.0759999999999998,0.551,0.20800000000000002,0.29100000000000004,0.385,0.9690000000000001,0.44799999999999995,0.203,0.293,0.36,0.77,0.006,0.005,0.006,-0.005,-0.009000000000000001,0.003,0.015700000000000002,0.317,0.605
0,RICE,0.579,0.3801526717557252,3,3,0.055,0.05801526717557252,0.6977099236641221,0.554,1.4076335877862596,0.466,0.6564885496183206,0.328,0.46106870229007635,0.712,0.3282442748091603,0.233,1,6,6,106.9,0.26,0.21068702290076335,0.48,0.33435114503816793,0.1,0.07786259541984733,0.5984732824427481,0.483,1.615267175572519,0.431,0.6961832061068702,0.225,0.36335877862595417,0.702,0.2549618320610687,0.158,0.276,0.26564885496183205,0.42290076335877863,1.816793893129771,0.11800000000000001,0.20763358778625954,0.349,0.5633587786259542,0.301,0.16946564885496182,1.0519083969465648,0.501,0.5267175572519084,0.488,0.8641221374045801,0.508,0.12,0.24427480916030533,70.6,0.3709923664122137,1.8870229007633588,0.0,0.069,0.12213740458015267,-0.53,0.448,0.6305343511450382,0.39,0.24580152671755726,0.7770992366412214,0.528,0.41068702290076337,0.512,0.9083969465648855,0.58,0.17600000000000002,0.3480916030534351,0.625,10,0.701,1.079,0.5479999999999999,0.203,0.253,0.335,1.081,0.483,0.136,0.285,0.233,0.767,-0.001,0.013000000000000001,-0.013999999999999999,-0.013999999999999999,-0.004,0.004,0.014199999999999999,0.322,0.6659999999999999
0,RICHMOND,0.611,0.40875912408759124,2,2,0.059000000000000004,0.05547445255474453,0.6204379562043796,0.53,1.475912408759124,0.453,0.6686131386861314,0.275,0.4058394160583942,0.694,0.28175182481751826,0.191,2,7,7,107.1,0.218,0.1854014598540146,0.46399999999999997,0.30656934306569344,0.07200000000000001,0.059854014598540145,0.6642335766423357,0.514,1.472992700729927,0.449,0.6613138686131387,0.256,0.37664233576642336,0.705,0.2656934306569343,0.18,0.281,0.24233576642335766,0.3518248175182482,1.781021897810219,0.08,0.1386861313868613,0.363,0.5343065693430656,0.361,0.1927007299270073,0.9386861313868613,0.499,0.4686131386861314,0.529,0.9065693430656935,0.539,0.162,0.3182481751824818,69.0,0.35036496350364965,1.8467153284671534,5.75,0.11800000000000001,0.2029197080291971,3.1,0.44,0.6496350364963503,0.351,0.22773722627737225,0.8262773722627738,0.534,0.4408759124087591,0.47100000000000003,0.8058394160583942,0.553,0.124,0.2364963503649635,0.588,10,0.6920000000000001,1.092,0.53,0.139,0.22,0.275,1.016,0.514,0.188,0.281,0.256,0.764,0.004,0.005,0.002,0.013000000000000001,-0.012,-0.036000000000000004,0.024900000000000002,0.262,0.742
0,RIDER,0.488,0.2920353982300885,6,1,0.073,0.05663716814159292,0.6548672566371682,0.437,1.5415929203539822,0.388,0.5982300884955752,0.276,0.4247787610619469,0.758,0.32212389380530976,0.209,2,3,9,93.8,0.27899999999999997,0.27256637168141595,0.546,0.3274336283185841,0.086,0.09026548672566372,0.7044247787610619,0.487,1.4654867256637167,0.409,0.6,0.343,0.5026548672566372,0.715,0.35929203539823007,0.245,0.294,0.27256637168141595,0.43716814159292033,1.7876106194690264,0.091,0.16283185840707964,0.471,0.6902654867256637,0.331,0.22831858407079647,0.7752212389380531,0.479,0.37168141592920356,0.513,0.9769911504424779,0.524,0.171,0.35221238938053095,71.3,0.45309734513274336,1.6707964601769911,-11.84,0.105,0.18761061946902655,-4.84,0.317,0.48849557522123893,0.312,0.15221238938053097,1.0530973451327434,0.424,0.44601769911504424,0.48700000000000004,0.9274336283185841,0.479,0.15,0.30796460176991153,0.357,5,0.695,0.9690000000000001,0.42700000000000005,0.179,0.284,0.27399999999999997,1.073,0.488,0.195,0.311,0.344,0.757,-0.013999999999999999,-0.017,-0.011000000000000001,-0.019,-0.011000000000000001,-0.005,0.022799999999999997,0.315,0.514
0,ROBERT-MORRIS,0.5,0.327007299270073,8,1,0.10099999999999999,0.09343065693430656,0.6043795620437956,0.519,1.4072992700729927,0.465,0.654014598540146,0.261,0.3678832116788321,0.766,0.28175182481751826,0.2,6,2,14,99.6,0.23800000000000002,0.18686131386861313,0.579,0.3956204379562044,0.106,0.10072992700729927,0.5985401459854015,0.524,1.5036496350364963,0.454,0.6832116788321168,0.288,0.4335766423357664,0.751,0.32554744525547447,0.217,0.305,0.2656934306569343,0.3372262773722628,1.9007299270072993,0.106,0.1854014598540146,0.384,0.5781021897810219,0.361,0.20875912408759123,0.9255474452554745,0.513,0.4744525547445255,0.522,0.8642335766423358,0.556,0.151,0.30364963503649633,70.0,0.3883211678832117,1.743065693430657,-11.67,0.08800000000000001,0.15328467153284672,-1.92,0.327,0.45985401459854014,0.333,0.15328467153284672,0.9474452554744526,0.529,0.5007299270072992,0.478,0.7912408759124088,0.551,0.185,0.35912408759124087,0.176,3,0.693,0.991,0.504,0.204,0.24100000000000002,0.258,1.113,0.535,0.172,0.324,0.302,0.7659999999999999,-0.002,-0.006,0.002,-0.006999999999999999,-0.003,-0.005,0.021400000000000002,0.34700000000000003,0.267
0,RUTGERS,0.632,0.4046511627906977,5,1,0.10300000000000001,0.08837209302325581,0.6527131782945736,0.489,1.4713178294573643,0.435,0.6403100775193798,0.276,0.4062015503875969,0.672,0.27286821705426356,0.185,1,9,6,101.7,0.3,0.2713178294573643,0.509,0.2930232558139535,0.07400000000000001,0.07441860465116279,0.6341085271317829,0.471,1.4108527131782946,0.408,0.5751937984496124,0.279,0.3937984496124031,0.72,0.2837209302325581,0.201,0.261,0.2310077519379845,0.3953488372093023,1.613953488372093,0.091,0.15348837209302327,0.391,0.5519379844961241,0.326,0.17984496124031008,0.8589147286821706,0.46,0.3953488372093023,0.484,0.8651162790697674,0.505,0.163,0.3116279069767442,67.3,0.3767441860465116,1.7116279069767442,5.15,0.107,0.17984496124031008,1.21,0.314,0.462015503875969,0.342,0.15813953488372093,1.0093023255813953,0.478,0.4821705426356589,0.516,0.924031007751938,0.514,0.15,0.29457364341085274,0.625,10,0.672,1.053,0.489,0.175,0.303,0.276,0.966,0.47100000000000003,0.185,0.265,0.27899999999999997,0.7879999999999999,0.008,0.011000000000000001,0.005,0.013000000000000001,0.028999999999999998,0.035,0.019799999999999998,0.293,0.5920000000000001
0,SACRAMENTO-STATE,0.48200000000000004,0.28541666666666665,3,2,0.075,0.07083333333333333,0.63125,0.466,1.44375,0.41,0.5916666666666667,0.303,0.4375,0.648,0.2833333333333333,0.196,4,2,7,93.5,0.235,0.225,0.527,0.3229166666666667,0.11599999999999999,0.11041666666666666,0.73125,0.483,1.40625,0.436,0.6125,0.37,0.5208333333333334,0.72,0.375,0.267,0.266,0.22916666666666666,0.4166666666666667,1.7333333333333334,0.09,0.15625,0.324,0.45625,0.292,0.13333333333333333,0.95,0.504,0.4791666666666667,0.529,0.9604166666666667,0.524,0.165,0.32708333333333334,69.7,0.47291666666666665,1.6291666666666667,-10.25,0.091,0.15833333333333333,-0.85,0.343,0.49583333333333335,0.328,0.1625,0.9479166666666666,0.453,0.42916666666666664,0.47100000000000003,0.85625,0.493,0.156,0.30625,0.417,5,0.6779999999999999,0.961,0.451,0.18100000000000002,0.226,0.307,1.073,0.495,0.175,0.282,0.405,0.769,-0.005,0.001,-0.012,-0.006,-0.001,0.015,0.018000000000000002,0.281,0.43700000000000006
0,SACRED-HEART,0.529,0.35348837209302325,7,3,0.059000000000000004,0.05426356589147287,0.6387596899224807,0.51,1.5193798449612403,0.44,0.6682170542635659,0.238,0.3612403100775194,0.708,0.2558139534883721,0.168,3,3,10,103.3,0.321,0.2868217054263566,0.542,0.3689922480620155,0.106,0.09457364341085271,0.6062015503875969,0.517,1.524031007751938,0.447,0.6806201550387597,0.248,0.37829457364341085,0.631,0.23875968992248062,0.157,0.282,0.25116279069767444,0.386046511627907,1.8155038759689923,0.10300000000000001,0.17984496124031008,0.399,0.6077519379844961,0.355,0.21550387596899226,0.9162790697674419,0.508,0.46511627906976744,0.48100000000000004,0.8573643410852713,0.533,0.14300000000000002,0.2837209302325581,69.9,0.38449612403100775,1.8046511627906976,-11.64,0.081,0.14108527131782947,-7.17,0.414,0.6294573643410852,0.337,0.2124031007751938,0.889922480620155,0.512,0.4558139534883721,0.519,0.9255813953488372,0.534,0.17300000000000001,0.35348837209302325,0.375,6,0.6779999999999999,1.0190000000000001,0.502,0.198,0.304,0.242,1.123,0.532,0.16,0.3,0.252,0.755,-0.018000000000000002,-0.025,-0.012,-0.019,-0.013000000000000001,-0.006,0.0203,0.292,0.7509999999999999
0,SAINT-JOSEPHS,0.522,0.34285714285714286,3,1,0.059000000000000004,0.06428571428571428,0.7321428571428571,0.504,1.5214285714285714,0.432,0.6571428571428571,0.254,0.38571428571428573,0.657,0.25357142857142856,0.167,3,5,7,100.4,0.27,0.25,0.462,0.30178571428571427,0.08800000000000001,0.075,0.6767857142857143,0.476,1.55,0.422,0.6535714285714286,0.259,0.4017857142857143,0.729,0.29285714285714287,0.189,0.228,0.21607142857142858,0.35714285714285715,1.7678571428571428,0.09300000000000001,0.16607142857142856,0.3,0.4642857142857143,0.362,0.16785714285714284,1.0857142857142856,0.447,0.4857142857142857,0.47600000000000003,0.8928571428571429,0.508,0.121,0.2392857142857143,71.2,0.4035714285714286,1.7875,3.74,0.07400000000000001,0.13214285714285715,2.95,0.438,0.6660714285714285,0.33,0.21964285714285714,0.8553571428571428,0.511,0.4375,0.524,0.9821428571428571,0.524,0.16699999999999998,0.3410714285714286,0.5,7,0.7170000000000001,1.037,0.504,0.192,0.28,0.254,1.0190000000000001,0.47600000000000003,0.135,0.23600000000000002,0.259,0.7859999999999999,0.012,0.011000000000000001,0.012,0.019,0.019,0.022000000000000002,0.017,0.253,0.601
0,SAINT-LOUIS,0.516,0.35038759689922483,2,1,0.102,0.09457364341085271,0.6589147286821705,0.514,1.4806201550387597,0.459,0.6790697674418604,0.373,0.5519379844961241,0.77,0.4248062015503876,0.287,3,8,5,110.4,0.364,0.3147286821705426,0.485,0.2837209302325581,0.114,0.11937984496124031,0.5488372093023256,0.464,1.4232558139534883,0.411,0.5844961240310077,0.346,0.4930232558139535,0.67,0.3302325581395349,0.232,0.28,0.2558139534883721,0.4666666666666667,1.6511627906976745,0.111,0.19534883720930232,0.347,0.4945736434108527,0.307,0.15193798449612403,0.9286821705426357,0.466,0.4325581395348837,0.452,0.8046511627906977,0.498,0.17600000000000002,0.3550387596899225,70.5,0.4434108527131783,1.945736434108527,11.32,0.105,0.18449612403100776,3.52,0.293,0.43410852713178294,0.375,0.16279069767441862,1.0465116279069768,0.493,0.5162790697674419,0.5479999999999999,0.9736434108527132,0.558,0.163,0.3395348837209302,0.688,11,0.6890000000000001,1.088,0.494,0.20199999999999999,0.36200000000000004,0.38799999999999996,0.985,0.47,0.19699999999999998,0.292,0.341,0.762,-0.006999999999999999,-0.005,-0.01,-0.004,-0.006,-0.011000000000000001,0.0101,0.27,0.43700000000000006
0,SAINT-PETERS,0.56,0.325,4,1,0.122,0.1,0.6275,0.463,1.4125,0.411,0.58,0.381,0.5375,0.651,0.35,0.248,2,3,6,94.2,0.305,0.28,0.54,0.285,0.154,0.1475,0.6375,0.465,1.295,0.407,0.5275,0.463,0.6,0.738,0.4425,0.342,0.244,0.2025,0.4425,1.6475,0.11199999999999999,0.1975,0.369,0.4775,0.314,0.15,0.8175,0.462,0.3775,0.48100000000000004,0.84,0.521,0.193,0.3775,70.4,0.52,1.6575,-4.93,0.11800000000000001,0.2075,-1.05,0.322,0.455,0.324,0.1475,0.9575,0.452,0.4325,0.519,0.9075,0.497,0.185,0.3775,0.4,4,0.696,0.96,0.441,0.221,0.29600000000000004,0.39299999999999996,0.99,0.48200000000000004,0.21899999999999997,0.251,0.486,0.76,-0.009000000000000001,-0.019,0.002,-0.013999999999999999,-0.008,-0.011000000000000001,0.0189,0.38,0.703
0,SAM-HOUSTON-STATE,0.54,0.3618421052631579,5,2,0.07,0.05394736842105263,0.6789473684210526,0.508,1.5513157894736842,0.432,0.6697368421052632,0.235,0.36447368421052634,0.563,0.20526315789473684,0.132,1,6,9,100.7,0.314,0.3,0.5489999999999999,0.3078947368421053,0.084,0.07368421052631578,0.6552631578947369,0.498,1.3092105263157894,0.428,0.5605263157894737,0.353,0.4618421052631579,0.709,0.32763157894736844,0.25,0.18100000000000002,0.15,0.3894736842105263,1.6328947368421052,0.091,0.16052631578947368,0.41,0.5368421052631579,0.343,0.18421052631578946,0.7723684210526316,0.487,0.3763157894736842,0.451,0.8052631578947368,0.534,0.20199999999999999,0.3868421052631579,70.8,0.46710526315789475,1.7815789473684212,-4.34,0.111,0.19605263157894737,-1.84,0.437,0.6776315789473685,0.35,0.23684210526315788,0.8736842105263158,0.495,0.4328947368421053,0.5489999999999999,0.9789473684210527,0.517,0.16899999999999998,0.35,0.526,10,0.672,1.001,0.48200000000000004,0.20199999999999999,0.34299999999999997,0.244,1.0390000000000001,0.523,0.20800000000000002,0.248,0.366,0.757,-0.008,-0.009000000000000001,-0.008,-0.019,-0.011000000000000001,-0.018000000000000002,0.02,0.302,0.537
0,SAMFORD,0.5,0.3397058823529412,4,3,0.077,0.0661764705882353,0.6279411764705882,0.507,1.576470588235294,0.431,0.6794117647058824,0.256,0.40294117647058825,0.715,0.28823529411764703,0.183,2,6,6,102.1,0.309,0.2823529411764706,0.579,0.38088235294117645,0.079,0.0661764705882353,0.6308823529411764,0.523,1.4529411764705882,0.452,0.6573529411764706,0.339,0.49264705882352944,0.69,0.3397058823529412,0.234,0.266,0.22794117647058823,0.4117647058823529,1.8588235294117648,0.11199999999999999,0.2073529411764706,0.406,0.5897058823529412,0.347,0.20441176470588235,0.8632352941176471,0.525,0.45294117647058824,0.485,0.8588235294117647,0.551,0.184,0.38088235294117645,73.9,0.4514705882352941,1.886764705882353,-4.3,0.111,0.20441176470588235,-1.16,0.471,0.7426470588235294,0.323,0.23970588235294119,0.8338235294117647,0.527,0.43970588235294117,0.515,0.9102941176470588,0.534,0.17300000000000001,0.37058823529411766,0.647,11,0.713,1.033,0.506,0.204,0.312,0.263,1.084,0.531,0.185,0.281,0.33799999999999997,0.7709999999999999,-0.001,0.005,-0.008,0.002,0.006,0.003,0.011200000000000002,0.348,0.315
0,SAN-DIEGO-STATE,0.48700000000000004,0.28846153846153844,2,1,0.146,0.13076923076923078,0.6807692307692308,0.473,1.4038461538461537,0.422,0.5923076923076923,0.336,0.47115384615384615,0.661,0.31153846153846154,0.222,0,8,3,96.6,0.28,0.2423076923076923,0.474,0.24615384615384617,0.09300000000000001,0.09038461538461538,0.6230769230769231,0.421,1.3942307692307692,0.372,0.5192307692307693,0.286,0.39807692307692305,0.657,0.26153846153846155,0.188,0.256,0.23461538461538461,0.4576923076923077,1.4365384615384615,0.084,0.1423076923076923,0.357,0.4980769230769231,0.274,0.13653846153846153,0.8961538461538462,0.427,0.38269230769230766,0.48200000000000004,0.8576923076923076,0.454,0.18100000000000002,0.35,68.0,0.4288461538461538,1.6403846153846153,12.72,0.11699999999999999,0.19807692307692307,4.57,0.308,0.4326923076923077,0.333,0.14423076923076922,0.9711538461538461,0.461,0.4480769230769231,0.518,0.9230769230769231,0.504,0.161,0.31346153846153846,0.769,10,0.6679999999999999,1.058,0.473,0.188,0.312,0.336,0.893,0.42100000000000004,0.21,0.289,0.28600000000000003,0.772,0.004,0.005,0.004,-0.004,-0.001,0.01,0.024900000000000002,0.34299999999999997,0.581
0,SAN-DIEGO,0.425,0.26423357664233577,4,3,0.081,0.08905109489051095,0.7036496350364964,0.485,1.429197080291971,0.435,0.621897810218978,0.287,0.41021897810218977,0.708,0.2905109489051095,0.203,2,6,7,99.2,0.29100000000000004,0.25401459854014596,0.462,0.2759124087591241,0.053,0.05401459854014599,0.618978102189781,0.441,1.475912408759124,0.405,0.5970802919708029,0.239,0.3532846715328467,0.702,0.24817518248175183,0.168,0.248,0.2321167883211679,0.4145985401459854,1.5503649635036496,0.08900000000000001,0.15036496350364964,0.258,0.381021897810219,0.284,0.10802919708029197,1.094890510948905,0.447,0.48905109489051096,0.47100000000000003,0.8510948905109489,0.472,0.14400000000000002,0.2773722627737226,67.5,0.3970802919708029,1.6759124087591242,-1.42,0.07200000000000001,0.12116788321167883,-0.88,0.291,0.41605839416058393,0.34,0.1416058394160584,1.013138686131387,0.474,0.4802919708029197,0.529,0.9576642335766423,0.516,0.16399999999999998,0.3182481751824818,0.588,10,0.667,0.991,0.469,0.195,0.29100000000000004,0.284,1.008,0.45399999999999996,0.155,0.26899999999999996,0.22899999999999998,0.763,-0.002,0.008,-0.011000000000000001,-0.012,-0.006,-0.013999999999999999,0.0222,0.40399999999999997,0.34600000000000003
0,SAN-FRANCISCO,0.473,0.33194444444444443,0,1,0.125,0.125,0.6861111111111111,0.558,1.475,0.476,0.7013888888888888,0.286,0.4222222222222222,0.684,0.28888888888888886,0.196,1,12,3,109.5,0.319,0.2652777777777778,0.381,0.22916666666666666,0.075,0.059722222222222225,0.5666666666666667,0.46,1.4472222222222222,0.416,0.6013888888888889,0.299,0.43333333333333335,0.708,0.30694444444444446,0.212,0.23600000000000002,0.2125,0.4305555555555556,1.6375,0.095,0.16805555555555557,0.307,0.4444444444444444,0.288,0.12777777777777777,1.0027777777777778,0.472,0.4736111111111111,0.45,0.7791666666666667,0.495,0.166,0.32916666666666666,70.7,0.43333333333333335,1.9347222222222222,13.19,0.111,0.19583333333333333,2.54,0.459,0.6763888888888889,0.359,0.24305555555555555,0.7986111111111112,0.574,0.4583333333333333,0.55,0.9513888888888888,0.577,0.174,0.3541666666666667,0.833,15,0.6990000000000001,1.099,0.5479999999999999,0.20199999999999999,0.322,0.27699999999999997,0.937,0.45899999999999996,0.191,0.249,0.29600000000000004,0.775,0.013999999999999999,0.009000000000000001,0.019,0.005,-0.008,-0.002,0.0229,0.308,0.551
0,SAN-JOSE-STATE,0.544,0.35,5,1,0.079,0.08214285714285714,0.6678571428571428,0.526,1.4589285714285714,0.441,0.6428571428571429,0.218,0.31785714285714284,0.652,0.20714285714285716,0.142,2,6,7,101.5,0.22899999999999998,0.2,0.528,0.3535714285714286,0.064,0.05178571428571429,0.675,0.487,1.5321428571428573,0.437,0.6696428571428571,0.24,0.3678571428571429,0.704,0.25892857142857145,0.169,0.281,0.26071428571428573,0.3607142857142857,1.75,0.08800000000000001,0.15178571428571427,0.319,0.48928571428571427,0.31,0.15178571428571427,1.042857142857143,0.497,0.5178571428571429,0.519,0.9357142857142857,0.513,0.132,0.25892857142857145,68.7,0.4017857142857143,1.7428571428571429,-5.65,0.079,0.1357142857142857,0.42,0.448,0.6535714285714286,0.383,0.25,0.8053571428571429,0.488,0.39285714285714285,0.48100000000000004,0.8678571428571429,0.541,0.166,0.3196428571428571,0.5,7,0.674,0.9940000000000001,0.508,0.191,0.22899999999999998,0.222,1.0959999999999999,0.503,0.147,0.308,0.24,0.7809999999999999,0.011000000000000001,0.009000000000000001,0.013000000000000001,0.013000000000000001,0.011000000000000001,0.009000000000000001,0.0131,0.26899999999999996,0.35100000000000003
0,SANTA-CLARA,0.545,0.38823529411764707,2,2,0.07400000000000001,0.08088235294117647,0.6897058823529412,0.549,1.4705882352941178,0.484,0.711764705882353,0.282,0.4147058823529412,0.77,0.3191176470588235,0.217,3,8,6,108.0,0.22899999999999998,0.18382352941176472,0.5379999999999999,0.36470588235294116,0.073,0.07058823529411765,0.6205882352941177,0.477,1.5970588235294119,0.424,0.6779411764705883,0.202,0.3220588235294118,0.763,0.24558823529411763,0.154,0.27699999999999997,0.2647058823529412,0.4279411764705882,1.7691176470588235,0.081,0.14411764705882352,0.316,0.5044117647058823,0.332,0.1676470588235294,1.0926470588235293,0.467,0.5102941176470588,0.503,0.8852941176470588,0.505,0.151,0.31176470588235294,71.6,0.37058823529411766,1.9323529411764706,8.71,0.086,0.15441176470588236,2.18,0.342,0.5029411764705882,0.377,0.18970588235294117,0.9676470588235294,0.54,0.5220588235294118,0.49700000000000005,0.8735294117647059,0.579,0.152,0.3,0.647,11,0.722,1.111,0.5489999999999999,0.168,0.239,0.282,1.015,0.47700000000000004,0.175,0.284,0.20199999999999999,0.7809999999999999,0.01,0.008,0.012,0.016,0.013000000000000001,0.009000000000000001,0.0216,0.248,0.489
0,SEATTLE,0.544,0.375,3,1,0.07400000000000001,0.0625,0.690625,0.523,1.56875,0.439,0.6890625,0.239,0.375,0.771,0.2890625,0.184,1,11,4,108.1,0.26899999999999996,0.2421875,0.544,0.3109375,0.081,0.06875,0.659375,0.478,1.371875,0.417,0.571875,0.37,0.5078125,0.665,0.3375,0.246,0.218,0.1921875,0.409375,1.65,0.077,0.1375,0.384,0.5265625,0.32,0.16875,0.8453125,0.477,0.403125,0.47700000000000004,0.8515625,0.511,0.187,0.371875,71.4,0.490625,1.9296875,0.82,0.105,0.1875,-6.18,0.461,0.7234375,0.363,0.2625,0.8453125,0.505,0.4265625,0.523,0.9328125,0.552,0.135,0.271875,0.75,12,0.7070000000000001,1.024,0.503,0.156,0.27,0.25,1.03,0.491,0.214,0.23399999999999999,0.408,0.762,-0.004,-0.004,-0.003,0.009000000000000001,-0.017,-0.025,0.01,0.331,0.598
0,SETON-HALL,0.39,0.262015503875969,3,2,0.139,0.13643410852713178,0.6806201550387597,0.502,1.510077519379845,0.445,0.6713178294573643,0.371,0.5596899224806201,0.776,0.43410852713178294,0.287,1,8,5,110.4,0.316,0.28527131782945736,0.45799999999999996,0.27286821705426356,0.09699999999999999,0.09302325581395349,0.6170542635658914,0.456,1.4697674418604652,0.405,0.5953488372093023,0.277,0.4077519379844961,0.798,0.32558139534883723,0.222,0.25,0.22635658914728682,0.4496124031007752,1.6651162790697673,0.08199999999999999,0.14573643410852713,0.333,0.48992248062015503,0.304,0.14883720930232558,0.9798449612403101,0.456,0.44651162790697674,0.466,0.8434108527131783,0.501,0.16399999999999998,0.3271317829457364,70.7,0.3953488372093023,1.9503875968992248,16.05,0.102,0.17984496124031008,6.85,0.364,0.5503875968992248,0.315,0.17364341085271318,0.9596899224806201,0.519,0.49767441860465117,0.534,0.9658914728682171,0.549,0.136,0.2806201550387597,0.688,11,0.716,1.129,0.486,0.16,0.311,0.361,0.9520000000000001,0.45799999999999996,0.188,0.253,0.295,0.784,0.02,0.026000000000000002,0.015,0.011000000000000001,0.021,-0.0,0.0256,0.376,0.47600000000000003
0,SIENA,0.45299999999999996,0.26326530612244897,3,4,0.09300000000000001,0.09183673469387756,0.610204081632653,0.487,1.3775510204081634,0.422,0.5816326530612245,0.258,0.3551020408163265,0.707,0.2510204081632653,0.182,3,2,6,94.0,0.245,0.20612244897959184,0.397,0.24897959183673468,0.08900000000000001,0.07755102040816327,0.636734693877551,0.501,1.3938775510204082,0.449,0.6265306122448979,0.322,0.4489795918367347,0.705,0.3163265306122449,0.227,0.256,0.21020408163265306,0.3836734693877551,1.7142857142857142,0.122,0.20612244897959184,0.294,0.41020408163265304,0.353,0.14489795918367346,0.9836734693877551,0.49,0.4816326530612245,0.509,0.8469387755102041,0.533,0.158,0.3020408163265306,67.8,0.4163265306122449,1.5918367346938775,-9.61,0.098,0.1653061224489796,-4.61,0.369,0.5081632653061224,0.349,0.17755102040816326,0.8693877551020408,0.465,0.40408163265306124,0.491,0.8163265306122449,0.515,0.184,0.3489795918367347,0.5,6,0.6709999999999999,0.956,0.48700000000000004,0.20600000000000002,0.245,0.258,1.044,0.501,0.17800000000000002,0.256,0.322,0.765,-0.013000000000000001,-0.009000000000000001,-0.016,-0.006999999999999999,0.009000000000000001,0.002,0.0218,0.33799999999999997,0.314
0,SOUTH-ALABAMA,0.401,0.2759124087591241,4,1,0.14800000000000002,0.13284671532846715,0.6613138686131387,0.518,1.486131386861314,0.463,0.6875912408759124,0.312,0.4642335766423358,0.686,0.3182481751824818,0.214,1,9,5,104.9,0.293,0.2510948905109489,0.509,0.2948905109489051,0.07200000000000001,0.07007299270072993,0.6058394160583942,0.468,1.4058394160583942,0.412,0.5795620437956205,0.283,0.39854014598540144,0.674,0.2686131386861314,0.191,0.26,0.2321167883211679,0.43795620437956206,1.5854014598540147,0.077,0.13722627737226278,0.361,0.5080291970802919,0.31,0.15766423357664233,0.8978102189781022,0.47,0.4218978102189781,0.479,0.8379562043795621,0.497,0.19899999999999998,0.3970802919708029,70.9,0.41605839416058393,1.8583941605839416,2.6,0.096,0.16934306569343066,-1.02,0.343,0.5094890510948905,0.324,0.16496350364963502,0.9766423357664233,0.535,0.5226277372262774,0.521,0.9124087591240876,0.544,0.161,0.327007299270073,0.706,12,0.711,1.025,0.518,0.201,0.27,0.28800000000000003,1.026,0.491,0.21100000000000002,0.28,0.302,0.7809999999999999,-0.001,-0.006999999999999999,0.004,0.011000000000000001,0.017,0.033,0.0235,0.225,0.16899999999999998
