,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity,abbreviation
0,0.565,0.3522633744855967,3,6,0.14800000000000002,0.1325102880658436,0.6074074074074074,0.512,1.4082304526748972,0.443,0.6238683127572017,0.328,0.46255144032921813,0.703,0.32510288065843623,0.231,4,10,9,104.2,0.292,0.24691358024691357,0.53,0.3201646090534979,0.092,0.07407407407407407,0.5983539094650205,0.48,1.4222222222222223,0.425,0.6041152263374485,0.292,0.4156378600823045,0.659,0.2740740740740741,0.193,0.302,0.2625514403292181,0.43703703703703706,1.640329218106996,0.092,0.15555555555555556,0.369,0.5242798353909465,0.301,0.1580246913580247,0.8979423868312757,0.497,0.44609053497942386,0.502,0.8609053497942387,0.506,0.174,0.34074074074074073,67.8,0.38106995884773665,1.7662551440329217,6.77,0.10099999999999999,0.17037037037037037,1.67,0.431,0.6074074074074074,0.318,0.1934156378600823,0.8008230452674897,0.538,0.43045267489711936,0.498,0.854320987654321,0.542,0.16,0.3111111111111111,0.7,21,67.8,106.6,51.2,18.5,29.5,32.8,99.0,48.0,20.2,30.5,29.2,76.0,-0.1,0.8,-1.0,-0.1,-1.1,-2.9,1.49,28.0,55.8,DUQUESNE
0,0.563,0.33186813186813185,12,3,0.06,0.046886446886446886,0.6051282051282051,0.506,1.4153846153846155,0.417,0.5897435897435898,0.268,0.37948717948717947,0.736,0.27912087912087913,0.197,8,8,21,101.8,0.235,0.20659340659340658,0.527,0.31062271062271063,0.102,0.07326007326007326,0.6717948717948717,0.516,1.3333333333333333,0.442,0.589010989010989,0.41,0.5472527472527473,0.747,0.4087912087912088,0.307,0.248,0.2,0.4315018315018315,1.7860805860805862,0.08800000000000001,0.14725274725274726,0.414,0.5516483516483517,0.361,0.19926739926739928,0.7816849816849817,0.499,0.38974358974358975,0.518,0.8717948717948718,0.561,0.156,0.29523809523809524,67.3,0.4835164835164835,1.712087912087912,-7.81,0.07,0.11721611721611722,-2.03,0.493,0.6974358974358974,0.363,0.25347985347985347,0.717948717948718,0.468,0.3362637362637363,0.48200000000000004,0.8117216117216117,0.536,0.153,0.28717948717948716,0.382,13,66.2,100.6,49.5,17.3,22.8,28.0,110.0,52.6,17.4,25.9,42.1,76.9,-1.3,-1.9,-0.8,0.3,0.8,1.9,1.03,30.1,36.7,ELON
0,0.525,0.29923664122137406,10,3,0.057,0.05648854961832061,0.5961832061068703,0.49,1.350381679389313,0.422,0.5694656488549619,0.322,0.4351145038167939,0.73,0.31755725190839695,0.235,10,5,23,96.7,0.203,0.17099236641221374,0.414,0.2732824427480916,0.079,0.061068702290076333,0.6732824427480916,0.524,1.4,0.472,0.6603053435114504,0.326,0.45572519083969465,0.747,0.34045801526717556,0.243,0.257,0.20610687022900764,0.45114503816793894,1.8076335877862595,0.08,0.13511450381679388,0.295,0.4129770992366412,0.355,0.1465648854961832,0.9870229007633587,0.52,0.5137404580152671,0.534,0.8793893129770992,0.559,0.151,0.2877862595419847,67.9,0.4076335877862595,1.6404580152671755,-7.04,0.068,0.11603053435114503,0.61,0.424,0.5725190839694656,0.321,0.18396946564885497,0.7778625954198474,0.496,0.38549618320610685,0.466,0.767175572519084,0.527,0.166,0.3099236641221374,0.281,9,67.6,96.9,48.6,18.4,19.9,32.4,107.4,52.8,17.2,25.5,33.3,77.0,0.0,-0.7,0.7,0.1,1.0,-0.2,1.71,37.7,60.6,EVANSVILLE
0,0.424,0.2123076923076923,9,6,0.08199999999999999,0.06769230769230769,0.5938461538461538,0.431,1.2838461538461539,0.39,0.5007692307692307,0.359,0.46153846153846156,0.695,0.32076923076923075,0.25,8,5,20,89.8,0.302,0.25153846153846154,0.515,0.28076923076923077,0.083,0.07538461538461538,0.5823076923076923,0.483,1.3015384615384615,0.419,0.5453846153846154,0.311,0.4046153846153846,0.715,0.28923076923076924,0.222,0.261,0.21,0.44846153846153847,1.5476923076923077,0.094,0.15,0.368,0.47846153846153844,0.35,0.1676923076923077,0.823076923076923,0.459,0.3776923076923077,0.484,0.7923076923076923,0.518,0.17,0.3069230769230769,63.6,0.40307692307692305,1.4284615384615384,-9.65,0.079,0.12615384615384614,-4.81,0.291,0.37384615384615383,0.284,0.10615384615384615,0.91,0.434,0.3946153846153846,0.516,0.8453846153846154,0.475,0.184,0.3384615384615385,0.375,12,63.2,90.1,43.1,21.3,30.2,35.9,101.6,48.3,19.4,26.3,31.1,77.6,0.2,-0.2,0.6,0.2,1.4,1.9,1.58,33.0,56.6,FAIRFIELD
0,0.452,0.29421487603305785,14,4,0.094,0.08181818181818182,0.6066115702479339,0.516,1.43801652892562,0.452,0.6504132231404959,0.295,0.42396694214876035,0.723,0.3066115702479339,0.213,5,7,19,103.4,0.268,0.2256198347107438,0.563,0.37272727272727274,0.083,0.0768595041322314,0.6148760330578512,0.519,1.4727272727272727,0.449,0.6619834710743802,0.309,0.4553719008264463,0.701,0.31900826446280994,0.217,0.313,0.2768595041322314,0.3942148760330578,1.8479338842975206,0.095,0.1652892561983471,0.406,0.5983471074380166,0.343,0.2049586776859504,0.8743801652892562,0.523,0.4570247933884298,0.517,0.8917355371900827,0.547,0.158,0.31735537190082647,69.3,0.4041322314049587,1.790909090909091,-9.94,0.091,0.1578512396694215,-5.87,0.357,0.5140495867768595,0.357,0.1834710743801653,0.9239669421487603,0.505,0.4669421487603306,0.483,0.8322314049586776,0.546,0.16399999999999998,0.32148760330578513,0.367,11,68.9,102.1,51.1,18.5,26.5,29.8,112.4,52.5,18.0,31.7,31.9,75.9,-0.8,-1.1,-0.6,-1.2,-1.4,-0.6,1.9,24.0,62.6,FAIRLEIGH-DICKINSON
0,0.47600000000000003,0.3019305019305019,12,2,0.057999999999999996,0.050965250965250966,0.6393822393822394,0.495,1.4888030888030888,0.426,0.6347490347490348,0.269,0.40077220077220077,0.703,0.28185328185328185,0.189,3,14,15,100.0,0.289,0.2633204633204633,0.467,0.29034749034749036,0.065,0.05637065637065637,0.6478764478764478,0.504,1.4146718146718147,0.44,0.6223938223938223,0.291,0.4115830115830116,0.702,0.2888030888030888,0.204,0.255,0.21853281853281853,0.4061776061776062,1.715830115830116,0.092,0.1613899613899614,0.38,0.5374517374517375,0.339,0.18223938223938224,0.8772200772200772,0.502,0.44015444015444016,0.49,0.8664092664092664,0.533,0.18899999999999997,0.3745173745173745,70.2,0.41853281853281854,1.7567567567567568,-1.66,0.10300000000000001,0.1806949806949807,-1.25,0.422,0.6277992277992278,0.327,0.20540540540540542,0.861003861003861,0.499,0.42934362934362935,0.51,0.9027027027027027,0.523,0.16399999999999998,0.32972972972972975,0.531,17,68.8,99.7,48.5,18.8,28.7,26.9,101.3,50.5,20.7,26.9,29.3,77.0,1.1,1.4,0.7,0.8,-1.5,-0.6,1.16,36.5,52.4,FLORIDA-ATLANTIC
0,0.5579999999999999,0.3150579150579151,12,4,0.124,0.10810810810810811,0.6030888030888031,0.476,1.3760617760617762,0.41,0.5644787644787644,0.231,0.31814671814671813,0.689,0.2193050193050193,0.159,10,6,22,91.5,0.28,0.24247104247104248,0.49,0.28803088803088805,0.094,0.07567567567567568,0.6231660231660232,0.486,1.3884169884169884,0.423,0.5876447876447877,0.301,0.41853281853281854,0.69,0.2888030888030888,0.208,0.293,0.2494208494208494,0.3528957528957529,1.6386100386100386,0.111,0.1861003861003861,0.372,0.5158301158301158,0.338,0.1745173745173745,0.8725868725868726,0.473,0.41312741312741313,0.508,0.8725868725868726,0.516,0.175,0.3366795366795367,66.8,0.39227799227799226,1.5281853281853282,-10.26,0.09,0.15057915057915058,-4.3,0.416,0.5722007722007721,0.314,0.1799227799227799,0.8038610038610039,0.478,0.38455598455598455,0.49200000000000005,0.8455598455598455,0.5,0.2,0.38223938223938225,0.313,10,66.1,91.2,47.2,23.3,27.8,23.0,103.3,49.1,19.8,30.1,29.8,76.9,-1.0,-0.8,-1.2,-0.3,0.7,1.7,0.72,35.7,24.1,FLORIDA-GULF-COAST
0,0.522,0.3649805447470817,9,6,0.162,0.16031128404669262,0.6178988326848249,0.529,1.5315175097276266,0.456,0.6988326848249027,0.292,0.4466926070038911,0.65,0.29027237354085605,0.19,3,11,13,103.4,0.295,0.27003891050583656,0.489,0.31828793774319064,0.08199999999999999,0.07315175097276265,0.6443579766536965,0.474,1.5416342412451363,0.423,0.6513618677042802,0.303,0.4669260700389105,0.735,0.3431906614785992,0.223,0.344,0.3237354085603113,0.4046692607003891,1.8046692607003891,0.10400000000000001,0.19299610894941635,0.358,0.551750972762646,0.288,0.15875486381322956,0.9898832684824903,0.498,0.4926070038910506,0.522,0.9680933852140078,0.512,0.187,0.40622568093385214,73.9,0.4303501945525292,1.9105058365758756,0.9,0.11800000000000001,0.2178988326848249,-1.0,0.416,0.6373540856031128,0.349,0.222568093385214,0.8941634241245137,0.533,0.4762645914396887,0.478,0.8879377431906614,0.548,0.177,0.37509727626459144,0.594,19,72.2,103.7,51.7,20.4,30.2,29.3,102.1,47.9,21.3,35.5,30.5,76.6,-0.6,-0.1,-1.1,0.2,0.3,-0.5,1.38,33.1,57.6,FLORIDA-INTERNATIONAL
0,0.485,0.3272,5,7,0.159,0.1296,0.5992,0.519,1.4784,0.457,0.6752,0.301,0.4456,0.75,0.3344,0.226,0,16,5,107.3,0.33399999999999996,0.28,0.445,0.2472,0.075,0.0712,0.5584,0.47,1.3664,0.406,0.5552,0.344,0.4704,0.733,0.3448,0.252,0.3,0.2568,0.424,1.6296,0.076,0.132,0.402,0.5496,0.317,0.1744,0.8168,0.466,0.3808,0.48100000000000004,0.8152,0.513,0.20600000000000002,0.4128,69.7,0.4336,1.8688,17.28,0.125,0.2184,7.64,0.354,0.524,0.351,0.184,0.9544,0.515,0.4912,0.519,0.8792,0.553,0.163,0.328,0.839,26,69.9,111.7,51.9,18.9,33.5,30.1,91.5,47.0,23.7,30.2,34.4,79.0,1.4,1.6,1.2,2.3,2.4,3.4,1.41,38.5,41.4,FLORIDA-STATE
0,0.465,0.2944,7,4,0.111,0.0968,0.6136,0.521,1.3832,0.457,0.6328,0.34,0.4704,0.723,0.34,0.246,4,11,12,107.5,0.311,0.2504,0.483,0.2768,0.07,0.0608,0.5544,0.479,1.3592,0.421,0.5728,0.337,0.4584,0.729,0.3344,0.246,0.27399999999999997,0.232,0.4456,1.6376,0.08199999999999999,0.136,0.356,0.484,0.326,0.1576,0.8752,0.474,0.4152,0.47600000000000003,0.7864,0.519,0.16899999999999998,0.32,66.3,0.4224,1.7824,14.94,0.086,0.1424,9.1,0.368,0.5088,0.347,0.1768,0.8744,0.522,0.456,0.524,0.864,0.555,0.155,0.2952,0.613,19,64.9,112.5,52.1,17.8,31.1,34.0,95.7,47.9,19.2,27.4,33.7,77.4,0.1,1.1,-0.9,0.2,1.5,1.2,1.39,24.2,42.4,FLORIDA
0,0.5429999999999999,0.2796812749003984,8,1,0.092,0.06374501992031872,0.6254980079681275,0.45,1.3410358565737053,0.384,0.5147410358565737,0.27,0.36254980079681276,0.662,0.2398406374501992,0.179,12,6,22,88.8,0.213,0.18804780876494023,0.615,0.3211155378486056,0.084,0.0653386454183267,0.6940239043824701,0.472,1.302788844621514,0.401,0.5219123505976095,0.331,0.43187250996015936,0.683,0.2948207171314741,0.226,0.262,0.22231075697211156,0.39760956175298806,1.5243027888446214,0.10300000000000001,0.16812749003984065,0.471,0.6135458167330677,0.303,0.1856573705179283,0.6892430278884463,0.488,0.3362549800796813,0.53,0.9163346613545816,0.505,0.185,0.3426294820717131,65.2,0.4262948207171315,1.447011952191235,-3.58,0.107,0.1745019920318725,-0.45,0.417,0.5593625498007968,0.318,0.17768924302788844,0.7816733067729084,0.431,0.33705179282868525,0.47,0.8135458167330677,0.478,0.16899999999999998,0.30677290836653387,0.29,9,64.8,89.1,45.0,18.9,21.4,27.0,95.9,47.2,21.0,26.3,33.1,76.1,-0.1,0.9,-1.2,-1.4,-0.7,-1.2,1.44,41.6,53.7,FORDHAM
0,0.522,0.3036734693877551,10,4,0.111,0.09224489795918367,0.6391836734693878,0.502,1.3910204081632653,0.418,0.5820408163265306,0.305,0.4236734693877551,0.703,0.2979591836734694,0.214,7,7,19,103.8,0.305,0.26857142857142857,0.515,0.3028571428571429,0.081,0.05714285714285714,0.6106122448979592,0.492,1.4057142857142857,0.418,0.5877551020408164,0.29,0.4073469387755102,0.752,0.30612244897959184,0.218,0.261,0.22612244897959183,0.4114285714285714,1.6881632653061225,0.087,0.14122448979591837,0.411,0.5771428571428572,0.358,0.20653061224489797,0.8285714285714286,0.46,0.3812244897959184,0.48,0.8367346938775511,0.528,0.138,0.2563265306122449,65.3,0.4048979591836735,1.6938775510204083,2.08,0.07400000000000001,0.12,3.39,0.49,0.6816326530612244,0.34,0.23183673469387756,0.7093877551020408,0.494,0.35020408163265304,0.52,0.9077551020408163,0.532,0.16399999999999998,0.31265306122448977,0.367,11,64.2,105.1,49.8,19.4,30.5,29.5,104.1,49.7,15.4,26.6,28.2,76.9,0.2,0.4,-0.0,-0.4,-0.0,0.4,1.09,31.2,41.3,FRESNO-STATE
0,0.539,0.3682170542635659,5,10,0.085,0.06976744186046512,0.5899224806201551,0.556,1.4395348837209303,0.474,0.6829457364341085,0.302,0.43488372093023253,0.701,0.30465116279069765,0.212,1,14,7,110.0,0.23600000000000002,0.1930232558139535,0.5479999999999999,0.3333333333333333,0.086,0.06666666666666667,0.6232558139534884,0.501,1.3914728682170543,0.437,0.6077519379844961,0.253,0.35271317829457366,0.716,0.2527131782945736,0.182,0.28300000000000003,0.23333333333333334,0.3953488372093023,1.6457364341085272,0.09,0.1558139534883721,0.413,0.5751937984496124,0.309,0.17751937984496124,0.8162790697674419,0.527,0.43023255813953487,0.522,0.8565891472868217,0.528,0.204,0.4007751937984496,69.3,0.38372093023255816,1.9046511627906977,6.79,0.11800000000000001,0.20465116279069767,-1.55,0.463,0.665891472868217,0.352,0.23410852713178296,0.7736434108527132,0.58,0.44883720930232557,0.478,0.7829457364341085,0.579,0.147,0.2837209302325581,0.781,25,68.2,107.7,54.6,16.6,23.5,31.6,98.1,50.7,23.0,28.4,26.8,75.7,-0.5,-1.2,0.2,-0.3,-2.9,-1.6,1.8,20.8,72.5,FURMAN
0,0.541,0.33307984790874523,10,6,0.13699999999999998,0.11406844106463879,0.6228136882129277,0.518,1.3756653992395438,0.448,0.6159695817490495,0.354,0.4866920152091255,0.694,0.3376425855513308,0.245,5,7,16,104.1,0.271,0.22737642585551332,0.56,0.3391634980988593,0.08,0.06692015209125475,0.6129277566539924,0.492,1.4372623574144487,0.422,0.6060836501901141,0.306,0.4403041825095057,0.712,0.3133079847908745,0.218,0.284,0.24714828897338403,0.4098859315589354,1.7277566539923954,0.086,0.1452471482889734,0.423,0.6076045627376426,0.333,0.20228136882129277,0.8296577946768061,0.487,0.4038022813688213,0.503,0.8600760456273764,0.525,0.156,0.30342205323193916,67.7,0.39543726235741444,1.7627376425855514,-5.56,0.09,0.15285171102661596,-5.83,0.39,0.5368821292775665,0.36,0.19315589353612167,0.8387832699619772,0.504,0.42281368821292775,0.49700000000000005,0.850190114068441,0.549,0.159,0.30342205323193916,0.5,16,66.2,102.2,51.8,18.1,27.4,34.8,106.7,49.4,17.6,30.0,31.4,75.7,-0.8,-0.7,-0.9,-0.9,-1.5,-1.8,1.62,27.1,62.6,GARDNER-WEBB
0,0.456,0.2715953307392996,8,3,0.133,0.11595330739299611,0.6319066147859922,0.476,1.404669260700389,0.424,0.5953307392996109,0.344,0.4832684824902724,0.691,0.333852140077821,0.238,7,10,15,99.2,0.331,0.29571984435797666,0.499,0.30739299610894943,0.099,0.09105058365758754,0.5968871595330739,0.496,1.4132295719844359,0.436,0.6155642023346304,0.306,0.43190661478599224,0.663,0.2863813229571984,0.203,0.278,0.24357976653696498,0.4575875486381323,1.68715953307393,0.09699999999999999,0.16264591439688716,0.381,0.5385214007782101,0.315,0.16964980544747083,0.8747081712062257,0.51,0.44591439688715956,0.475,0.8404669260700389,0.521,0.16399999999999998,0.3175097276264591,67.4,0.4178988326848249,1.6715953307392997,0.86,0.09,0.1509727626459144,1.48,0.345,0.4840466926070039,0.304,0.14708171206225681,0.9206225680933852,0.487,0.4482490272373541,0.525,0.9276264591439689,0.511,0.172,0.33852140077821014,0.531,17,67.0,101.3,47.6,20.1,33.1,34.4,101.3,49.6,18.9,27.8,30.6,76.1,-0.4,-0.9,0.0,0.1,-1.4,-1.6,1.34,25.5,48.2,GEORGE-MASON
0,0.522,0.2923076923076923,9,3,0.10099999999999999,0.1,0.6215384615384615,0.49,1.3276923076923077,0.422,0.56,0.328,0.43538461538461537,0.698,0.3038461538461538,0.229,9,7,20,96.4,0.23,0.19153846153846155,0.45299999999999996,0.29,0.11800000000000001,0.09,0.6423076923076924,0.501,1.4192307692307693,0.451,0.64,0.311,0.44153846153846155,0.686,0.3030769230769231,0.214,0.267,0.22692307692307692,0.41846153846153844,1.7253846153846153,0.10400000000000001,0.1723076923076923,0.304,0.4307692307692308,0.33,0.1423076923076923,0.9884615384615385,0.504,0.4976923076923077,0.517,0.8692307692307693,0.53,0.138,0.26076923076923075,66.6,0.40923076923076923,1.6046153846153846,-3.99,0.079,0.13230769230769232,0.92,0.425,0.5638461538461539,0.321,0.18076923076923077,0.7638461538461538,0.496,0.3792307692307692,0.483,0.813076923076923,0.523,0.174,0.3230769230769231,0.375,12,66.6,99.2,49.0,19.4,23.0,32.8,105.8,50.1,15.7,26.7,31.1,77.0,0.1,-0.2,0.3,0.5,0.1,0.4,1.38,28.1,36.1,GEORGE-WASHINGTON
0,0.57,0.37421875,7,4,0.115,0.1015625,0.66171875,0.491,1.50078125,0.437,0.65625,0.339,0.509375,0.771,0.39296875,0.262,8,10,17,104.3,0.324,0.29296875,0.581,0.3828125,0.075,0.07734375,0.61171875,0.508,1.525,0.432,0.65859375,0.266,0.40546875,0.734,0.29765625,0.195,0.28600000000000003,0.26484375,0.471875,1.846875,0.107,0.190625,0.419,0.63828125,0.364,0.23203125,0.88671875,0.481,0.4265625,0.479,0.8765625,0.538,0.16399999999999998,0.33671875,71.6,0.39921875,1.86640625,10.38,0.087,0.15625,9.6,0.31,0.46484375,0.346,0.1609375,1.0359375,0.478,0.4953125,0.521,0.9546875,0.535,0.163,0.33828125,0.469,15,70.0,111.0,49.1,18.9,32.5,33.9,100.2,50.8,18.8,28.7,26.6,77.5,1.6,2.6,0.7,-1.2,0.1,1.6,2.32,21.4,39.3,GEORGETOWN
0,0.466,0.30833333333333335,8,8,0.102,0.09621212121212121,0.6439393939393939,0.507,1.4992424242424243,0.442,0.6621212121212121,0.364,0.5462121212121213,0.674,0.36818181818181817,0.246,4,11,13,103.1,0.266,0.24621212121212122,0.501,0.32651515151515154,0.065,0.058333333333333334,0.6795454545454546,0.49,1.5022727272727272,0.434,0.6522727272727272,0.275,0.41363636363636364,0.711,0.29393939393939394,0.196,0.29100000000000004,0.2643939393939394,0.478030303030303,1.7666666666666666,0.08,0.14696969696969697,0.369,0.5545454545454546,0.303,0.16818181818181818,0.9477272727272728,0.511,0.48409090909090907,0.515,0.943939393939394,0.52,0.18899999999999997,0.39545454545454545,73.3,0.4106060606060606,1.8893939393939394,1.69,0.107,0.19696969696969696,-0.83,0.4,0.6,0.328,0.19696969696969696,0.8992424242424243,0.517,0.46515151515151515,0.485,0.8901515151515151,0.537,0.156,0.3242424242424242,0.606,20,71.8,102.2,50.2,18.3,26.0,36.2,98.8,49.5,20.7,28.7,27.6,76.4,-1.4,-1.2,-1.5,-0.8,0.9,0.6,1.92,27.1,67.6,GEORGIA-SOUTHERN
0,0.531,0.362015503875969,10,6,0.11199999999999999,0.10465116279069768,0.6263565891472869,0.508,1.554263565891473,0.438,0.6813953488372093,0.312,0.48527131782945737,0.74,0.35891472868217056,0.231,3,12,13,104.6,0.316,0.2875968992248062,0.505,0.29534883720930233,0.095,0.09147286821705426,0.6232558139534884,0.454,1.4488372093023256,0.403,0.5844961240310077,0.454,0.6581395348837209,0.724,0.47674418604651164,0.329,0.324,0.30077519379844964,0.44031007751937984,1.7914728682170542,0.085,0.15658914728682172,0.355,0.513953488372093,0.284,0.14573643410852713,0.9348837209302325,0.469,0.4387596899224806,0.503,0.924031007751938,0.509,0.183,0.3937984496124031,74.0,0.5302325581395348,1.9372093023255814,3.09,0.105,0.1945736434108527,0.13,0.383,0.5945736434108527,0.362,0.21550387596899226,0.9596899224806201,0.485,0.465891472868217,0.49700000000000005,0.913953488372093,0.543,0.16399999999999998,0.35038759689922483,0.594,19,73.0,105.6,50.3,18.9,30.9,31.3,101.4,46.9,20.8,32.9,47.0,76.3,-0.2,0.2,-0.7,-0.8,-0.4,-0.9,1.39,30.5,33.3,GEORGIA-STATE
0,0.544,0.34,7,6,0.11699999999999999,0.1136,0.6576,0.499,1.3816,0.452,0.6248,0.345,0.476,0.677,0.3224,0.233,6,10,14,96.3,0.294,0.2392,0.517,0.2976,0.092,0.0896,0.5752,0.446,1.44,0.399,0.5752,0.354,0.5096,0.711,0.3624,0.252,0.285,0.2616,0.448,1.6472,0.109,0.192,0.328,0.472,0.285,0.1344,0.968,0.455,0.4408,0.483,0.8368,0.49,0.16899999999999998,0.3424,70.7,0.4728,1.7008,10.49,0.1,0.176,9.19,0.299,0.4128,0.312,0.1288,0.9688,0.512,0.496,0.517,0.8968,0.529,0.2,0.4016,0.548,17,70.0,103.1,49.8,22.9,29.2,34.8,91.8,44.7,19.3,28.9,35.8,77.4,1.4,1.0,1.8,1.6,0.4,-1.9,2.06,26.5,64.5,GEORGIA-TECH
0,0.493,0.33153846153846156,9,3,0.08,0.08,0.64,0.508,1.493076923076923,0.451,0.6730769230769231,0.334,0.49846153846153846,0.702,0.35,0.234,5,12,16,103.8,0.32299999999999995,0.28923076923076924,0.46399999999999997,0.32,0.08900000000000001,0.0823076923076923,0.6069230769230769,0.509,1.523076923076923,0.453,0.69,0.307,0.4676923076923077,0.661,0.30923076923076925,0.203,0.298,0.2723076923076923,0.44153846153846155,1.86,0.08800000000000001,0.15923076923076923,0.347,0.5284615384615384,0.323,0.17076923076923076,0.9946153846153846,0.522,0.5192307692307693,0.486,0.8792307692307693,0.533,0.157,0.32461538461538464,72.0,0.4646153846153846,1.8676923076923078,8.28,0.09699999999999999,0.1753846153846154,8.06,0.383,0.5715384615384616,0.3,0.17153846153846153,0.9215384615384615,0.544,0.5015384615384615,0.514,0.9292307692307692,0.54,0.17300000000000001,0.36230769230769233,0.5,16,70.5,108.2,50.9,20.1,31.6,33.6,100.8,50.7,17.9,30.1,31.5,76.6,0.2,0.1,0.3,0.2,-0.1,-1.6,1.28,33.8,34.3,GEORGIA
0,0.525,0.41509433962264153,1,10,0.095,0.09584905660377359,0.7162264150943396,0.575,1.5358490566037737,0.515,0.7909433962264151,0.388,0.5954716981132075,0.688,0.409811320754717,0.267,0,17,2,120.1,0.337,0.2830188679245283,0.434,0.28,0.069,0.07320754716981132,0.5569811320754717,0.476,1.530566037735849,0.422,0.6452830188679245,0.218,0.33358490566037735,0.697,0.23245283018867924,0.152,0.22699999999999998,0.21056603773584906,0.48150943396226414,1.689811320754717,0.083,0.1509433962264151,0.341,0.5215094339622641,0.32,0.16679245283018868,1.0090566037735849,0.474,0.4784905660377359,0.434,0.7675471698113208,0.5,0.165,0.33433962264150946,72.5,0.3652830188679245,2.177358490566038,22.7,0.10099999999999999,0.18339622641509434,3.13,0.313,0.4807547169811321,0.386,0.18566037735849056,1.0550943396226415,0.574,0.6052830188679246,0.5660000000000001,0.999245283018868,0.599,0.132,0.27773584905660376,0.939,31,71.9,121.3,57.5,15.3,33.6,38.8,94.4,47.6,18.4,22.7,21.8,78.8,2.0,1.7,2.4,1.6,1.5,2.6,2.06,23.6,23.4,GONZAGA
0,0.48,0.29338842975206614,6,4,0.037000000000000005,0.032231404958677684,0.6214876033057851,0.506,1.356198347107438,0.451,0.6115702479338843,0.372,0.5049586776859504,0.746,0.3768595041322314,0.278,8,8,17,103.2,0.23,0.18512396694214875,0.551,0.35454545454545455,0.067,0.06115702479338843,0.6214876033057851,0.513,1.4586776859504131,0.441,0.643801652892562,0.295,0.4305785123966942,0.727,0.31322314049586775,0.215,0.282,0.24462809917355371,0.45206611570247934,1.8107438016528925,0.079,0.1347107438016529,0.405,0.5900826446280992,0.356,0.20991735537190082,0.868595041322314,0.5,0.43388429752066116,0.518,0.8661157024793389,0.544,0.142,0.27603305785123966,67.8,0.40082644628099173,1.7487603305785124,-6.32,0.07,0.11900826446280992,-4.05,0.33,0.4471074380165289,0.333,0.1487603305785124,0.9090909090909091,0.509,0.4628099173553719,0.48200000000000004,0.8066115702479338,0.548,0.151,0.28429752066115704,0.433,13,68.0,103.4,50.7,16.9,23.2,37.5,112.1,51.0,16.1,28.6,29.9,76.3,0.2,0.5,-0.1,-0.9,-0.9,-1.2,1.44,21.9,25.0,GRAND-CANYON
0,0.552,0.4,10,7,0.081,0.07640449438202247,0.6554307116104869,0.519,1.5797752808988763,0.459,0.7250936329588015,0.317,0.501123595505618,0.756,0.3790262172284644,0.24,5,10,16,107.3,0.268,0.24344569288389514,0.516,0.35730337078651686,0.06,0.06367041198501873,0.6644194756554307,0.509,1.5737827715355805,0.44,0.6928838951310862,0.32,0.503370786516854,0.75,0.3775280898876405,0.24,0.308,0.29138576779026215,0.45468164794007493,1.9797752808988764,0.075,0.14157303370786517,0.399,0.6284644194756555,0.344,0.21647940074906366,0.9453183520599251,0.504,0.4764044943820225,0.515,0.9558052434456928,0.546,0.165,0.3588014981273408,75.3,0.4749063670411985,2.0179775280898875,-4.8,0.091,0.1707865168539326,-2.8,0.324,0.5116104868913858,0.369,0.18876404494382024,1.0681647940074905,0.502,0.5363295880149813,0.485,0.898876404494382,0.555,0.145,0.30786516853932583,0.515,17,74.0,105.8,50.8,16.2,25.8,31.6,110.5,51.4,18.2,31.6,33.0,76.8,-0.3,-0.3,-0.3,-0.7,-0.5,1.4,1.77,29.8,53.2,GREEN-BAY
